Date,P,D,E,CPI,Rate GS10,Year,Month,Real EPS,Real Price,Real Base EPS,Real Base Price,b
1944.04,11.89,0.623333,0.926667,17.5,2.4525,1944,4,14.02587285,179.9650017,0.96902892,12.43354286,0.327338731
1944.05,12.1,0.626667,0.923333,17.5,2.443333333,1944,5,13.97541,183.1435257,0.965542509,12.65314286,0.321299033
1944.06,12.67,0.63,0.92,17.6,2.434166667,1944,6,13.84584318,190.6813403,0.956590909,13.17392045,0.315217391
1944.07,13,0.633333,0.913333,17.7,2.425,1944,7,13.66784774,194.5424294,0.944293441,13.44067797,0.306569455
1944.08,12.81,0.636667,0.906667,17.7,2.415833333,1944,8,13.56809237,191.6991169,0.937401475,13.24423729,0.297794008
1944.09,12.6,0.64,0.9,17.7,2.406666667,1944,9,13.46832203,188.5565085,0.930508475,13.02711864,0.288888889
1944.1,12.91,0.64,0.91,17.7,2.3975,1944,10,13.61797006,193.1955972,0.940847458,13.34762712,0.296703297
1944.11,12.82,0.64,0.92,17.7,2.388333333,1944,11,13.76761808,191.848765,0.951186441,13.25457627,0.304347826
1944.12,13.1,0.64,0.93,17.8,2.379166667,1944,12,13.83907921,194.9375674,0.956123596,13.46797753,0.311827957
1945.01,13.49,0.643333,0.94,17.8,2.37,1945,1,13.98788652,200.7410522,0.966404494,13.86893258,0.315603191
1945.02,13.94,0.646667,0.95,17.8,2.355,1945,2,14.13669382,207.4373809,0.976685393,14.33157303,0.319297895
1945.03,13.93,0.65,0.96,17.8,2.34,1945,3,14.28550112,207.2885736,0.986966292,14.32129213,0.322916667
1945.04,14.28,0.65,0.973333,17.8,2.325,1945,4,14.4839059,212.4968292,1.000673815,14.6811236,0.332191552
1945.05,14.82,0.65,0.986667,17.9,2.31,1945,5,14.60030139,219.3003989,1.008715425,15.15117318,0.341216439
1945.06,15.09,0.65,1,18.1,2.295,1945,6,14.6340884,220.8283939,1.011049724,15.25674033,0.35
1945.07,14.78,0.653333,0.996667,18.1,2.28,1945,7,14.58531298,216.2918265,1.007679895,14.94331492,0.344482159
1945.08,14.83,0.656667,0.993333,18.1,2.265,1945,8,14.53652293,217.0235309,1.004309055,14.9938674,0.338925617
1945.09,15.84,0.66,0.99,18.1,2.25,1945,9,14.48774751,231.8039602,1.000939227,16.01502762,0.333333333
1945.1,16.5,0.66,0.98,18.1,2.235,1945,10,14.34140663,241.4624586,0.990828729,16.68232044,0.326530612
1945.11,17.04,0.66,0.97,18.1,2.22,1945,11,14.19506575,249.3648663,0.980718232,17.22828729,0.319587629
1945.12,17.33,0.66,0.96,18.2,2.205,1945,12,13.97153407,252.2152973,0.965274725,17.42521978,0.3125
1946.01,18.02,0.666667,0.94,18.2,2.19,1946,1,13.68046044,262.2573374,0.945164835,18.11901099,0.290779787
1946.02,18.07,0.673333,0.92,18.1,2.195,1946,2,13.46336133,264.4379773,0.930165746,18.26966851,0.268116304
1946.03,17.53,0.68,0.9,18.3,2.2,1946,3,13.0267377,253.7319022,0.9,17.53,0.244444444
1946.04,18.66,0.68,0.88,18.4,2.205,1946,4,12.66803043,268.6198272,0.875217391,18.55858696,0.227272727
1946.05,18.7,0.68,0.86,18.5,2.21,1946,5,12.31320108,267.7405351,0.850702703,18.49783784,0.209302326
1946.06,18.58,0.68,0.84,18.7,2.215,1946,6,11.89821818,263.1772545,0.822032086,18.18256684,0.19047619
1946.07,18.05,0.683333,0.856667,19.8,2.22,1946,7,11.46017096,241.466154,0.791767985,16.68257576,0.20233533
1946.08,17.7,0.686667,0.873333,20.2,2.225,1946,8,11.45177352,232.0951931,0.791187817,16.03514851,0.213739776
1946.09,15.09,0.69,0.89,20.4,2.23,1946,9,11.55590833,195.931075,0.798382353,13.53661765,0.224719101
1946.1,14.75,0.696667,0.946667,20.8,2.235,1946,10,12.0553036,187.8334495,0.832884909,12.97716346,0.264084414
1946.11,14.69,0.703333,1.00333,21.3,2.24,1946,11,12.47695025,182.6780812,0.862015915,12.62098592,0.299001326
1946.12,15.13,0.71,1.06,21.5,2.245,1946,12,13.05905209,186.3994888,0.902232558,12.87809302,0.330188679
1947.01,15.21,0.713333,1.13,21.5,2.25,1947,1,13.92144233,187.3850777,0.961813953,12.94618605,0.368731858
1947.02,15.8,0.716667,1.2,21.5,2.265833333,1947,2,14.78383256,194.6537953,1.021395349,13.44837209,0.4027775
1947.03,15.16,0.72,1.27,21.9,2.281666667,1947,3,15.36044703,183.3577772,1.061232877,12.66794521,0.433070866
1947.04,14.6,0.733333,1.32667,21.9,2.2975,1947,4,16.04586163,176.5846667,1.10858726,12.2,0.447237821
1947.05,14.34,0.746667,1.38333,21.9,2.313333333,1947,5,16.73115527,173.4400082,1.155933288,11.98273973,0.460239422
1947.06,14.84,0.76,1.44,22,2.329166667,1947,6,17.33740364,178.6715764,1.197818182,12.34418182,0.472222222
1947.07,15.77,0.77,1.47667,22.2,2.345,1947,7,17.61873512,188.1581212,1.217255,12.99959459,0.478556482
1947.08,15.46,0.78,1.51333,22.5,2.360833333,1947,8,17.81539157,181.9999298,1.230841733,12.57413333,0.484580363
1947.09,15.06,0.79,1.55,23,2.376666667,1947,9,17.85040652,173.436853,1.23326087,11.98252174,0.490322581
1947.1,15.45,0.806667,1.57,23,2.3925,1947,10,18.08073435,177.9282457,1.249173913,12.29282609,0.486199363
1947.11,15.27,0.823333,1.59,23.1,2.408333333,1947,11,18.23179351,175.0940169,1.25961039,12.09701299,0.482180503
1947.12,15.03,0.84,1.61,23.4,2.424166667,1947,12,18.22444316,170.1325346,1.259102564,11.75423077,0.47826087
1948.01,14.83,0.843333,1.64333,23.7,2.44,1948,1,18.36625825,165.7437093,1.26890038,11.45101266,0.486814578
1948.02,14.1,0.846667,1.67667,23.5,2.429166667,1948,2,18.89835403,158.9262,1.30566217,10.98,0.495030626
1948.03,14.3,0.85,1.71,23.4,2.418333333,1948,3,19.35639615,161.8692778,1.337307692,11.18333333,0.502923977
1948.04,15.4,0.85,1.76,23.8,2.4075,1948,4,19.58754286,171.391,1.353277311,11.84117647,0.517045455
1948.05,16.15,0.85,1.81,23.9,2.396666667,1948,5,20.05972259,178.9859226,1.385899582,12.36589958,0.53038674
1948.06,16.82,0.85,1.86,24.1,2.385833333,1948,6,20.44278921,184.8643627,1.412365145,12.7720332,0.543010753
1948.07,16.42,0.856667,1.93,24.4,2.375,1948,7,20.95133648,178.2491943,1.4475,12.315,0.556131088
1948.08,15.94,0.863333,2,24.5,2.364166667,1948,8,21.62261224,172.3322196,1.493877551,11.90620408,0.5683335
1948.09,15.76,0.87,2.07,24.5,2.353333333,1948,9,22.37940367,170.3861845,1.546163265,11.7717551,0.579710145
1948.1,16.19,0.89,2.14333,24.4,2.3425,1948,10,23.26716477,175.7524029,1.6074975,12.1425,0.584758297
1948.11,15.29,0.91,2.21667,24.2,2.331666667,1948,11,24.26218593,167.3541045,1.67624219,11.56227273,0.589474302
1948.12,15.19,0.93,2.29,24.1,2.320833333,1948,12,25.16881037,166.9494452,1.738879668,11.53431535,0.593886463
1949.01,15.36,0.946667,2.32,24,2.31,1949,1,25.60477667,169.52128,1.769,11.712,0.591953879
1949.02,14.77,0.963333,2.35,23.8,2.310833333,1949,2,26.15382143,164.37955,1.806932773,11.35676471,0.590071064
1949.03,14.91,0.98,2.38,23.8,2.311666667,1949,3,26.4877,165.93765,1.83,11.46441176,0.588235294
1949.04,14.89,0.993333,2.38667,23.9,2.3125,1949,4,26.45079454,165.0216958,1.827450251,11.40112971,0.583799604
1949.05,14.78,1.00667,2.39333,23.8,2.313333333,1949,5,26.63605338,164.4908429,1.840249538,11.36445378,0.579385208
1949.06,13.97,1.02,2.4,23.9,2.314166667,1949,6,26.5985272,154.8255937,1.837656904,10.69669456,0.575
1949.07,14.76,1.02667,2.39667,23.7,2.315,1949,7,26.78577045,164.9613722,1.850593291,11.39696203,0.571626465
1949.08,15.29,1.03333,2.39333,23.8,2.315833333,1949,8,26.63605338,170.1667786,1.840249538,11.75659664,0.568245917
1949.09,15.49,1.04,2.39,23.9,2.316666667,1949,9,26.4877,171.6713276,1.83,11.86054393,0.564853556
1949.1,15.89,1.07333,2.36667,23.7,2.3175,1949,10,26.45048311,177.5905287,1.827428734,12.26949367,0.54648092
1949.11,16.11,1.10667,2.34333,23.8,2.318333333,1949,11,26.07958909,179.2927929,1.80180416,12.38710084,0.52773617
1949.12,16.54,1.14,2.32,23.6,2.319166667,1949,12,26.03875593,185.638372,1.798983051,12.82550847,0.50862069
1950.01,16.88,1.15,2.33667,23.5,2.32,1950,1,26.33745275,190.2605855,1.819619617,13.14485106,0.507846636
1950.02,17.21,1.16,2.35333,23.5,2.340833333,1950,2,26.52523363,193.9801349,1.832593149,13.40182979,0.507081455
1950.03,17.35,1.17,2.37,23.6,2.361666667,1950,3,26.59993602,194.7294894,1.837754237,13.45360169,0.506329114
1950.04,17.84,1.18,2.42667,23.6,2.3825,1950,4,27.23597753,200.2290542,1.8816975,13.83355932,0.513736932
1950.05,18.44,1.19,2.48333,23.7,2.403333333,1950,5,27.75430381,206.0899527,1.917507975,14.23848101,0.520804726
1950.06,18.74,1.2,2.54,23.8,2.424166667,1950,6,28.26838571,208.5628143,1.95302521,14.40932773,0.527559055
1950.07,17.38,1.24333,2.6,24.1,2.445,1950,7,28.57594191,191.0191809,1.974273859,13.19726141,0.521796154
1950.08,18.43,1.28667,2.66,24.3,2.465833333,1950,8,28.99476626,200.8923091,2.003209877,13.87938272,0.516289474
1950.09,19.08,1.33,2.72,24.4,2.486666667,1950,9,29.52727213,207.1251295,2.04,14.31,0.511029412
1950.1,19.87,1.37667,2.76,24.6,2.5075,1950,10,29.71790732,213.947398,2.053170732,14.78134146,0.501206522
1950.11,19.83,1.42333,2.8,24.7,2.528333333,1950,11,30.02654251,212.6522636,2.074493927,14.69186235,0.491667857
1950.12,19.75,1.47,2.84,25,2.549166667,1950,12,30.0900272,209.25283,2.07888,14.457,0.482394366
1951.01,21.21,1.48667,2.83667,25.4,2.57,1951,1,29.5814425,221.1827232,2.043742559,15.28122047,0.475910134
1951.02,22,1.50333,2.83333,25.7,2.579166667,1951,2,29.20171013,226.7429572,2.017507354,15.66536965,0.469412317
1951.03,21.63,1.52,2.83,25.8,2.588333333,1951,3,29.0543376,222.0654849,2.007325581,15.3422093,0.462897527
1951.04,21.92,1.53333,2.79333,25.8,2.5975,1951,4,28.67786319,225.0427845,1.981315465,15.54790698,0.451074524
1951.05,21.93,1.54667,2.75667,25.9,2.606666667,1951,5,28.19221929,224.2761625,1.947762973,15.49494208,0.438935382
1951.06,21.55,1.56,2.72,25.9,2.615833333,1951,6,27.81719846,220.3899363,1.921853282,15.22644788,0.426470588
1951.07,21.93,1.54667,2.65,25.9,2.625,1951,7,27.10131467,224.2761625,1.872393822,15.49494208,0.416350943
1951.08,22.89,1.53333,2.58,25.9,2.634166667,1951,8,26.38543089,234.0939973,1.822934363,16.17324324,0.405686047
1951.09,23.48,1.52,2.51,26.1,2.643333333,1951,9,25.47284559,238.2878146,1.759885057,16.46298851,0.394422311
1951.1,23.36,1.48333,2.48667,26.2,2.6525,1951,10,25.13975914,236.165142,1.736872557,16.31633588,0.403487395
1951.11,22.71,1.44667,2.46333,26.4,2.661666667,1951,11,24.71513108,227.8544193,1.707535568,15.74215909,0.412717744
1951.12,23.41,1.41,2.44,26.5,2.670833333,1951,12,24.38867472,233.9913423,1.684981132,16.16615094,0.422131148
1952.01,24.19,1.41333,2.42667,26.5,2.68,1952,1,24.25543659,241.7877219,1.675775887,16.70479245,0.417584591
1952.02,23.75,1.41667,2.41333,26.3,2.6925,1952,2,24.30553652,239.1950095,1.679237224,16.5256654,0.412981233
1952.03,23.81,1.42,2.4,26.3,2.705,1952,3,24.17128517,239.7992916,1.669961977,16.56741445,0.408333333
1952.04,23.74,1.43,2.38,26.4,2.7175,1952,4,23.87906288,238.1886356,1.649772727,16.45613636,0.399159664
1952.05,23.73,1.44,2.36,26.4,2.73,1952,5,23.67839848,238.0883034,1.635909091,16.44920455,0.389830508
1952.06,24.38,1.45,2.34,26.5,2.7425,1952,6,23.38913887,243.68684,1.615924528,16.836,0.38034188
1952.07,25.08,1.45,2.34667,26.7,2.755,1952,7,23.28010897,248.8058112,1.608391798,17.18966292,0.38210315
1952.08,25.18,1.45,2.35333,26.7,2.7675,1952,8,23.34617942,249.7978599,1.612956517,17.25820225,0.383851818
1952.09,24.78,1.45,2.36,26.7,2.78,1952,9,23.41234906,245.8296652,1.61752809,16.98404494,0.38559322
1952.1,24.26,1.43667,2.37333,26.7,2.7925,1952,10,23.54458915,240.671012,1.626664382,16.62764045,0.394660667
1952.11,25.03,1.42333,2.38667,26.7,2.805,1952,11,23.67692845,248.3097869,1.635807528,17.15539326,0.403633514
1952.12,26.04,1.41,2.4,26.7,2.8175,1952,12,23.80916854,258.3294787,1.64494382,17.84764045,0.4125
1953.01,26.18,1.41,2.41,26.6,2.83,1953,1,23.99825451,260.6947316,1.658007519,18.01105263,0.414937759
1953.02,25.86,1.41,2.42,26.5,2.800833333,1953,2,24.18876755,258.4799706,1.671169811,17.85803774,0.417355372
1953.03,25.99,1.41,2.43,26.6,2.771666667,1953,3,24.19741015,258.802753,1.671766917,17.88033835,0.419753086
1953.04,24.71,1.41333,2.45667,26.6,2.83,1953,4,24.4629842,246.0567921,1.690115075,16.99973684,0.424696846
1953.05,24.84,1.41667,2.48333,26.7,3.05,1953,5,24.63584271,246.4248944,1.70205764,17.02516854,0.429528093
1953.06,23.95,1.42,2.51,26.8,3.11,1953,6,24.80751007,236.7091101,1.71391791,16.35391791,0.434262948
1953.07,24.29,1.42,2.52333,26.8,2.93,1953,7,24.93925673,240.0694899,1.723020112,16.58608209,0.437251568
1953.08,24.39,1.42,2.53667,26.9,2.95,1953,8,24.9779011,240.1617112,1.72569,16.59245353,0.440210985
1953.09,23.27,1.42,2.55,26.9,2.87,1953,9,25.10915799,229.1333751,1.734758364,15.83052045,0.443137255
1953.1,23.97,1.43,2.53667,27,2.66,1953,10,24.88539036,235.1519144,1.719298556,16.24633333,0.436268809
1953.11,24.5,1.44,2.52333,26.9,2.68,1953,11,24.84654574,241.2448513,1.716614833,16.66728625,0.429325534
1953.12,24.83,1.45,2.51,26.9,2.59,1953,12,24.71528885,244.4942717,1.707546468,16.89178439,0.422310757
1954.01,25.46,1.45667,2.52333,26.9,2.48,1954,1,24.84654574,250.6977108,1.716614833,17.32037175,0.422719185
1954.02,26.02,1.46333,2.53667,26.9,2.47,1954,2,24.9779011,256.2118788,1.72569,17.70133829,0.423129536
1954.03,26.57,1.47,2.55,26.9,2.37,1954,3,25.10915799,261.6275796,1.734758364,18.07550186,0.423529412
1954.04,27.63,1.46333,2.57333,26.8,2.29,1954,4,25.43343024,273.0802802,1.757161903,18.86675373,0.431347709
1954.05,28.73,1.45667,2.59667,26.9,2.37,1954,5,25.56870482,282.8965134,1.766507844,19.54494424,0.439023827
1954.06,28.96,1.45,2.62,26.9,2.38,1954,6,25.798429,285.161261,1.782379182,19.70141264,0.446564885
1954.07,30.13,1.45667,2.62333,26.9,2.3,1954,7,25.8312186,296.6819335,1.784644572,20.49736059,0.444724834
1954.08,30.73,1.46333,2.62667,26.9,2.36,1954,8,25.86410668,302.5899706,1.786916766,20.90553903,0.442895377
1954.09,31.45,1.47,2.63,26.8,2.38,1954,9,25.99352649,310.8351362,1.795858209,21.47518657,0.441064639
1954.1,32.18,1.49333,2.67667,26.8,2.43,1954,10,26.45478804,318.0500694,1.827726157,21.97365672,0.442094095
1954.11,33.44,1.51667,2.72333,26.8,2.48,1954,11,26.91595076,330.5032418,1.859587276,22.83402985,0.44308255
1954.12,34.97,1.54,2.77,26.7,2.51,1954,12,27.47974869,346.9194266,1.898539326,23.96820225,0.444043321
1955.01,35.6,1.54667,2.83333,26.7,2.61,1955,1,28.10801312,353.1693333,1.941945281,24.4,0.454115828
1955.02,36.79,1.55333,2.89667,26.7,2.65,1955,2,28.73637676,364.9747127,1.98535809,25.21561798,0.463753206
1955.03,36.5,1.56,2.96,26.7,2.68,1955,3,29.3646412,362.0977715,2.028764045,25.01685393,0.472972973
1955.04,37.76,1.56333,3.04667,26.7,2.75,1955,4,30.2244498,374.597585,2.088167079,25.88044944,0.486872553
1955.05,37.6,1.56667,3.13333,26.7,2.76,1955,5,31.08415919,373.0103071,2.147563258,25.77078652,0.499998404
1955.06,39.78,1.57,3.22,26.7,2.78,1955,6,31.94396779,394.6369685,2.206966292,27.26494382,0.51242236
1955.07,42.69,1.58667,3.29333,26.8,2.9,1955,7,32.54952875,421.9253407,2.248803694,29.15026119,0.518217124
1955.08,42.43,1.60333,3.36667,26.8,2.97,1955,8,33.27438245,419.3556384,2.298882873,28.97272388,0.523763838
1955.09,44.34,1.62,3.44,26.9,2.97,1955,9,33.87274647,436.6039472,2.340223048,30.16438662,0.529069767
1955.1,42.11,1.62667,3.5,26.9,2.88,1955,10,34.46355019,414.6457424,2.381040892,28.64732342,0.535237143
1955.11,44.95,1.63333,3.56,26.9,2.89,1955,11,35.0543539,442.6104517,2.421858736,30.57936803,0.541199438
1955.12,45.37,1.64,3.62,26.8,2.96,1955,12,35.77816194,448.4130407,2.471865672,30.98026119,0.546961326
1956.01,44.15,1.67,3.64333,26.8,2.9,1956,1,36.0087433,436.3552071,2.487796231,30.14720149,0.541628126
1956.02,44.43,1.7,3.66667,26.8,2.84,1956,2,36.23942349,439.1225787,2.503733619,30.33839552,0.536364058
1956.03,47.49,1.73,3.69,26.8,2.96,1956,3,36.47000485,469.3659974,2.519664179,32.42787313,0.531165312
1956.04,48.05,1.75333,3.66,26.9,3.18,1956,4,36.03902677,473.1353104,2.489888476,32.68828996,0.520948087
1956.05,46.54,1.77667,3.63,27,3.07,1956,5,35.61124111,456.5694659,2.460333333,31.54377778,0.510559229
1956.06,46.27,1.8,3.6,27.2,3,1956,6,35.05725,450.5830438,2.422058824,31.13018382,0.5
1956.07,48.78,1.81333,3.55333,27.4,3.11,1956,7,34.35019673,471.5583964,2.373209453,32.57934307,0.48968151
1956.08,48.49,1.82667,3.50667,27.3,3.33,1956,8,34.02330511,470.4720048,2.350624945,32.50428571,0.479086997
1956.09,46.84,1.84,3.46,27.4,3.38,1956,9,33.44797153,452.8043314,2.310875912,31.28364964,0.468208092
1956.1,46.24,1.80667,3.44333,27.5,3.34,1956,10,33.16577892,445.3786356,2.2913796,30.77061818,0.475313142
1956.11,45.76,1.77333,3.42667,27.5,3.49,1956,11,33.00531162,440.755328,2.280293127,30.4512,0.482491749
1956.12,46.44,1.74,3.41,27.6,3.59,1956,12,32.72574529,445.6843435,2.260978261,30.79173913,0.48973607
1957.01,45.43,1.73667,3.40667,27.6,3.46,1957,1,32.6937873,435.9913808,2.258770326,30.12206522,0.490214785
1957.02,43.47,1.73333,3.40333,27.7,3.34,1957,2,32.54382095,415.6752054,2.24840935,28.71844765,0.490695877
1957.03,44.03,1.73,3.4,27.8,3.41,1957,3,32.39502878,419.5156227,2.238129496,28.98377698,0.491176471
1957.04,45.05,1.73,3.40667,27.9,3.48,1957,4,32.3422412,427.6956577,2.234482473,29.54892473,0.492172708
1957.05,46.78,1.73,3.41333,28,3.6,1957,5,32.28973609,442.5337879,2.230854964,30.57407143,0.493163568
1957.06,47.55,1.73,3.42,28.1,3.8,1957,6,32.23769893,448.2171299,2.227259786,30.96672598,0.494152047
1957.07,48.51,1.74,3.43667,28.3,3.93,1957,7,32.16589539,454.0347445,2.222298975,31.36865724,0.493695932
1957.08,45.84,1.75,3.45333,28.3,3.93,1957,8,32.32182652,429.0445823,2.233072049,29.64212014,0.493242754
1957.09,43.98,1.76,3.47,28.3,3.92,1957,9,32.47785124,411.6357053,2.24385159,28.43936396,0.492795389
1957.1,41.24,1.77,3.43667,28.3,3.97,1957,10,32.16589539,385.9903703,2.222298975,26.66756184,0.484966552
1957.11,40.35,1.78,3.40333,28.4,3.72,1957,11,31.74168452,376.3305264,2.19299081,26.00017606,0.476982837
1957.12,40.33,1.79,3.37,28.4,3.21,1957,12,31.43082711,376.1439933,2.171514085,25.98728873,0.46884273
1958.01,41.12,1.78333,3.29333,28.6,3.09,1958,1,30.50095701,380.8301483,2.107270594,26.31104895,0.458502488
1958.02,41.26,1.77667,3.21667,28.6,3.05,1958,2,29.79097551,382.126749,2.058218916,26.40062937,0.44766793
1958.03,42.11,1.77,3.14,28.8,2.98,1958,3,28.87895069,387.2906413,1.995208333,26.75739583,0.436305732
1958.04,42.34,1.75667,3.07,28.9,2.88,1958,4,28.13745294,388.0585529,1.943979239,26.81044983,0.427794788
1958.05,43.7,1.74333,3,28.9,2.92,1958,5,27.49588235,400.5233529,1.899653979,27.6716263,0.41889
1958.06,44.75,1.73,2.93,28.9,2.97,1958,6,26.85431176,410.1469118,1.85532872,28.33650519,0.409556314
1958.07,45.98,1.73,2.91333,29,3.2,1958,7,26.60945208,419.9670503,1.83841169,29.01496552,0.40617781
1958.08,47.7,1.73,2.89667,28.9,3.54,1958,8,26.54883251,437.1845294,1.834223564,30.20449827,0.402762482
1958.09,48.96,1.73,2.88,28.9,3.76,1958,9,26.39604706,448.7328,1.82366782,31.00235294,0.399305556
1958.1,50.95,1.73667,2.88333,28.9,3.8,1958,10,26.42656749,466.9717353,1.825776436,32.26245675,0.397686009
1958.11,52.5,1.74333,2.88667,29,3.74,1958,11,26.36594792,479.5187069,1.82158831,33.12931034,0.396075755
1958.12,53.49,1.75,2.89,28.9,3.86,1958,12,26.4877,490.2515824,1.83,33.87083045,0.394463668
1959.01,55.62,1.75667,2.96333,29,4.02,1959,1,27.06613657,508.0158186,1.869963414,35.09813793,0.407197308
1959.02,54.77,1.76333,3.03667,28.9,3.96,1959,2,27.83197369,501.9831588,1.922874083,34.68134948,0.419321164
1959.03,56.16,1.77,3.11,28.9,3.99,1959,3,28.50406471,514.7229176,1.969307958,35.56152249,0.430868167
1959.04,57.1,1.77667,3.20667,29,4.12,1959,4,29.28872861,521.5336793,2.023519345,36.03206897,0.445945482
1959.05,57.96,1.78333,3.30333,29,4.31,1959,5,30.17159105,529.3886524,2.084515138,36.57475862,0.460141736
1959.06,57.46,1.79,3.4,29.1,4.34,1959,6,30.94782818,523.0182962,2.13814433,36.13463918,0.473529412
1959.07,59.74,1.79667,3.41,29.2,4.4,1959,7,30.93255377,541.9093144,2.137089041,37.43979452,0.473117302
1959.08,59.4,1.80333,3.42,29.2,4.43,1959,8,31.02326507,538.8251301,2.143356164,37.22671233,0.472710526
1959.09,57.05,1.81,3.43,29.3,4.68,1959,9,31.00778532,515.7417355,2.142286689,35.63191126,0.472303207
1959.1,57,1.81667,3.41667,29.4,4.53,1959,10,30.78222107,513.5370408,2.126702755,35.47959184,0.468292226
1959.11,57.23,1.82333,3.40333,29.4,4.53,1959,11,30.66203539,515.6092078,2.118399286,35.6227551,0.464251189
1959.12,59.06,1.83,3.39,29.4,4.69,1959,12,30.5419398,532.0964497,2.110102041,36.76183673,0.460176991
1960.01,58.03,1.86667,3.39,29.3,4.72,1960,1,30.6461785,524.6011027,2.117303754,36.24399317,0.449359882
1960.02,55.78,1.90333,3.39,29.4,4.49,1960,2,30.5419398,502.5455463,2.110102041,34.72020408,0.438545723
1960.03,55.02,1.94,3.39,29.4,4.25,1960,3,30.5419398,495.6983857,2.110102041,34.24714286,0.427728614
1960.04,55.73,1.94333,3.34667,29.5,4.28,1960,4,30.04935287,500.393058,2.076069864,34.57149153,0.419324284
1960.05,55.22,1.94667,3.30333,29.5,4.35,1960,5,29.66020815,495.8138285,2.049184373,34.25511864,0.410694663
1960.06,57.26,1.95,3.26,29.6,4.15,1960,6,29.17226419,512.3938182,2.015472973,35.40060811,0.401840491
1960.07,55.84,1.95,3.26333,29.6,3.9,1960,7,29.20206285,499.6868811,2.017531723,34.5227027,0.402450871
1960.08,56.51,1.95,3.26667,29.6,3.8,1960,8,29.231951,505.6824078,2.019596655,34.93692568,0.403061834
1960.09,54.81,1.95,3.27,29.6,3.8,1960,9,29.26174966,490.4698774,2.021655405,33.88591216,0.403669725
1960.1,53.73,1.95,3.27,29.8,3.89,1960,10,29.06536208,477.5785641,2.008087248,32.99526846,0.403669725
1960.11,55.47,1.95,3.27,29.8,3.93,1960,11,29.06536208,493.0445366,2.008087248,34.06379195,0.403669725
1960.12,56.8,1.95,3.27,29.8,3.84,1960,12,29.06536208,504.8662282,2.008087248,34.88053691,0.403669725
1961.01,59.72,1.94667,3.21,29.8,3.84,1961,1,28.53205268,530.8206188,1.971241611,36.67369128,0.393560748
1961.02,62.17,1.94333,3.15,29.8,3.78,1961,2,27.99874329,552.5974191,1.934395973,38.17822148,0.383069841
1961.03,64.12,1.94,3.09,29.8,3.74,1961,3,27.46543389,569.9299745,1.897550336,39.3757047,0.372168285
1961.04,65.83,1.94,3.07,29.8,3.78,1961,4,27.28766409,585.1292923,1.885268456,40.42580537,0.368078176
1961.05,66.5,1.94,3.05,29.8,3.71,1961,5,27.1098943,591.0845805,1.872986577,40.83724832,0.363934426
1961.06,65.62,1.94,3.03,29.8,3.88,1961,6,26.9321245,583.2627094,1.860704698,40.29684564,0.359735974
1961.07,65.44,1.94667,3.03667,30,3.92,1961,7,26.81146799,577.7850293,1.8523687,39.9184,0.358945819
1961.08,67.79,1.95333,3.04333,29.9,4.04,1961,8,26.96013781,600.5355127,1.8626401,41.49020067,0.358160305
1961.09,67.26,1.96,3.05,30,3.98,1961,9,26.92916167,593.854234,1.8605,41.0286,0.357377049
1961.1,68,1.98,3.09667,30,3.92,1961,10,27.34122199,600.3878667,1.8889687,41.48,0.360603487
1961.11,71.08,2,3.14333,30,3.94,1961,11,27.75319401,627.5819053,1.9174313,43.3588,0.363732093
1961.12,71.74,2.02,3.19,30,4.06,1961,12,28.16525433,633.4091993,1.9459,43.7614,0.36677116
1962.01,69.07,2.02667,3.25,30,4.08,1962,1,28.69500833,609.8351463,1.9825,42.1327,0.376409231
1962.02,70.22,2.03333,3.31,30.1,4.04,1962,2,29.1276701,617.9290013,2.012392027,42.69189369,0.385700906
1962.03,70.29,2.04,3.37,30.1,3.93,1962,3,29.65566412,618.5449944,2.048870432,42.73445183,0.394658754
1962.04,68.05,2.04667,3.40333,30.2,3.84,1962,4,29.84979604,596.8503262,2.062282748,41.23559603,0.398627227
1962.05,62.99,2.05333,3.43667,30.2,3.87,1962,5,30.14221323,552.4702725,2.082485464,38.16943709,0.402523373
1962.06,55.63,2.06,3.47,30.2,3.91,1962,6,30.43454272,487.9174672,2.102682119,33.70956954,0.406340058
1962.07,56.97,2.06667,3.49,30.3,4.01,1962,7,30.50893498,498.0212109,2.107821782,34.40762376,0.407830946
1962.08,58.52,2.07333,3.51,30.3,3.98,1962,8,30.68377129,511.5710244,2.11990099,35.34376238,0.409307692
1962.09,58,2.08,3.53,30.4,3.98,1962,9,30.75709901,505.3574342,2.124967105,34.91447368,0.410764873
1962.1,56.17,2.09667,3.57667,30.4,3.93,1962,10,31.16373749,489.4125359,2.153061217,33.81286184,0.413792718
1962.11,60.04,2.11333,3.62333,30.4,3.92,1962,11,31.57028883,523.132075,2.181149309,36.1425,0.416743714
1962.12,62.64,2.13,3.67,30.4,3.86,1962,12,31.9769273,545.7860289,2.209243421,37.70763158,0.419618529
1963.01,65.06,2.13667,3.68333,30.4,3.83,1963,1,32.09307238,566.8716322,2.21726773,39.16440789,0.419908072
1963.02,65.92,2.14333,3.69667,30.4,3.92,1963,2,32.20930459,574.3648632,2.225298059,39.68210526,0.420199801
1963.03,65.67,2.15,3.71,30.5,3.93,1963,3,32.21946459,570.3105767,2.226,39.402,0.420485175
1963.04,68.76,2.16667,3.75333,30.5,3.97,1963,4,32.59576362,597.1456564,2.251998,41.256,0.422733946
